Energy(eV)	C_p_DOS	Pt_d_DOS
-2.595909	1.210403	0.045214
-2.555809	1.215412	0.044512
-2.515809	1.218841	0.043838
-2.475809	1.220306	0.043160
-2.435709	1.219979	0.042458
-2.395709	1.218559	0.041727
-2.355609	1.217174	0.040975
-2.315609	1.217208	0.040220
-2.275609	1.220079	0.039485
-2.235509	1.227001	0.038795
-2.195509	1.238832	0.038172
-2.155409	1.255930	0.037631
-2.115409	1.278103	0.037178
-2.075409	1.304689	0.036810
-2.035309	1.334675	0.036518
-1.995309	1.366892	0.036287
-1.955209	1.400214	0.036100
-1.915209	1.433782	0.035941
-1.875209	1.467106	0.035797
-1.835109	1.500207	0.035661
-1.795109	1.533568	0.035531
-1.755009	1.568077	0.035413
-1.715009	1.604857	0.035319
-1.675009	1.645079	0.035265
-1.634909	1.689757	0.035268
-1.594909	1.739581	0.035347
-1.554809	1.794784	0.035519
-1.514809	1.855064	0.035794
-1.474809	1.919570	0.036177
-1.434709	1.986910	0.036668
-1.394709	2.055195	0.037255
-1.354609	2.122119	0.037921
-1.314609	2.185061	0.038638
-1.274609	2.241246	0.039375
-1.234509	2.287968	0.040099
-1.194509	2.322855	0.040774
-1.154409	2.344166	0.041374
-1.114409	2.351035	0.041880
-1.074409	2.343611	0.042285
-1.034309	2.323047	0.042596
-0.994309	2.291296	0.042827
-0.954209	2.250792	0.042998
-0.914209	2.204032	0.043129
-0.874209	2.153179	0.043230
-0.834109	2.099803	0.043305
-0.794109	2.044763	0.043345
-0.754009	1.988303	0.043333
-0.714009	1.930265	0.043252
-0.674009	1.870395	0.043088
-0.633909	1.808603	0.042839
-0.593909	1.745146	0.042517
-0.553809	1.680653	0.042150
-0.513809	1.616044	0.041772
-0.473809	1.552350	0.041425
-0.433709	1.490491	0.041143
-0.393709	1.431096	0.040948
-0.353609	1.374398	0.040845
-0.313609	1.320222	0.040820
-0.273609	1.268051	0.040844
-0.233509	1.217196	0.040873
-0.193509	1.166904	0.040864
-0.153409	1.116560	0.040776
-0.113409	1.065759	0.040580
-0.073409	1.014382	0.040264
-0.033309	0.962573	0.039832
0.006691	0.910676	0.039303
0.046791	0.859149	0.038708
0.086791	0.808474	0.038081
0.126791	0.759065	0.037450
0.166891	0.711236	0.036838
0.206891	0.665184	0.036255
0.246991	0.621005	0.035702
0.286991	0.578739	0.035170
0.326991	0.538415	0.034649
0.367091	0.500099	0.034129
0.407091	0.463899	0.033609
0.447191	0.429982	0.033096
0.487191	0.398535	0.032606
0.527191	0.369740	0.032163
0.567291	0.343734	0.031790
0.607291	0.320576	0.031511
0.647391	0.300220	0.031339
0.687391	0.282509	0.031278
0.727391	0.267183	0.031317
0.767491	0.253912	0.031437
0.807491	0.242310	0.031612
0.847591	0.231989	0.031814
0.887591	0.222587	0.032018
0.927591	0.213803	0.032209
0.967691	0.205410	0.032384
1.007691	0.197262	0.032554
1.047791	0.189292	0.032743
1.087791	0.181497	0.032985
1.127791	0.173921	0.033325
1.167891	0.166642	0.033815
1.207891	0.159751	0.034513
1.247991	0.153349	0.035483
1.287991	0.147535	0.036790
1.327991	0.142407	0.038499
1.368091	0.138054	0.040671
1.408091	0.134558	0.043355
1.448191	0.131988	0.046586
1.488191	0.130399	0.050377
1.528191	0.129824	0.054719
1.568291	0.130267	0.059573
1.608291	0.131699	0.064878
1.648391	0.134050	0.070548
1.688391	0.137203	0.076480
1.728391	0.140992	0.082557
1.768491	0.145212	0.088655
1.808491	0.149621	0.094652
1.848591	0.153965	0.100435
1.888591	0.158003	0.105909
1.928591	0.161533	0.111007
1.968691	0.164415	0.115693
2.008691	0.166584	0.119971
2.048791	0.168059	0.123883
2.088791	0.168927	0.127500
2.128791	0.169328	0.131084
2.168891	0.169416	0.134881
2.208891	0.169336	0.138921
2.248991	0.169198	0.143756
2.288991	0.169059	0.150032
2.328991	0.168915	0.158741
2.369091	0.168712	0.171371
2.409091	0.168362	0.190043
2.449191	0.167764	0.217600
2.489191	0.166827	0.257557
2.529191	0.165492	0.313841
2.569291	0.163746	0.390252
2.609291	0.161622	0.489638
2.649391	0.159197	0.612879
2.689391	0.156570	0.757853
2.729391	0.153846	0.918685
2.769491	0.151110	1.085578
2.809491	0.148411	1.245447
2.849591	0.145753	1.383434
2.889591	0.143103	1.485087
2.929591	0.140400	1.538798
2.969691	0.137579	1.537931
3.009691	0.134593	1.482109
3.049791	0.131428	1.377319
3.089791	0.128113	1.234800
3.129791	0.124716	1.069016
3.169891	0.121332	0.895207
3.209891	0.118071	0.727102
3.249991	0.115037	0.575256
3.289991	0.112314	0.446245
3.329991	0.109967	0.342717
3.370091	0.108029	0.264075
3.410091	0.106512	0.207507
3.450191	0.105411	0.169059
3.490191	0.104706	0.144522
3.530191	0.104374	0.130052
3.570291	0.104385	0.122496
3.610291	0.104711	0.119477
3.650391	0.105325	0.119340
3.690391	0.106206	0.121016
3.730391	0.107339	0.123872
3.770491	0.108718	0.127493
3.810491	0.110344	0.131793
3.850591	0.112219	0.136902
3.890591	0.114337	0.142580
3.930591	0.116675	0.148850
3.970691	0.119191	0.155692
4.010691	0.121811	0.163038
4.050791	0.124436	0.170764
4.090791	0.126951	0.178699
4.130791	0.129234	0.186640
4.170891	0.131178	0.194368
4.210891	0.132706	0.201674
4.250991	0.133785	0.208386
4.290991	0.134433	0.214388
4.330991	0.134721	0.219637
4.371091	0.134769	0.224177
4.411091	0.134729	0.228129
4.451191	0.134771	0.231685
4.491191	0.135059	0.235083
4.531191	0.135733	0.238574
4.571291	0.136892	0.242393
4.611291	0.138580	0.246728
4.651391	0.140789	0.251694
4.691391	0.143457	0.257325
4.731391	0.146489	0.263563
4.771491	0.149774	0.270275
4.811491	0.153206	0.277265
4.851591	0.156699	0.284300
4.891591	0.160200	0.291134
4.931591	0.163692	0.297533
4.971691	0.167181	0.303298
5.011691	0.170691	0.308283
5.051791	0.174237	0.312400
5.091791	0.177812	0.315619
5.131791	0.181375	0.317960
5.171891	0.184847	0.319478
5.211891	0.188107	0.320242
5.251991	0.191018	0.320329
5.291991	0.193426	0.319794
5.331991	0.195189	0.318674
5.372091	0.196195	0.316991
5.412091	0.196370	0.314749
5.452191	0.195683	0.311951
5.492191	0.194147	0.308604
5.532191	0.191810	0.304730
5.572291	0.188746	0.300377
5.612291	0.185050	0.295616
5.652391	0.180829	0.290554
5.692391	0.176204	0.285328
5.732391	0.171307	0.280105
5.772491	0.166278	0.275073
5.812491	0.161266	0.270436
5.852591	0.156418	0.266404
5.892591	0.151873	0.263182
5.932591	0.147746	0.260954
5.972691	0.144127	0.259886
6.012691	0.141070	0.260108
6.052791	0.138597	0.261726
6.092791	0.136703	0.264811
6.132791	0.135359	0.269410
6.172891	0.134524	0.275555
6.212891	0.134145	0.283275
6.252991	0.134161	0.292613
6.292991	0.134510	0.303643
6.332991	0.135131	0.316492
6.373091	0.135970	0.331334
6.413091	0.136981	0.348376
6.453191	0.138133	0.367811
6.493191	0.139406	0.389743
6.533191	0.140786	0.414093
6.573291	0.142254	0.440495
6.613291	0.143773	0.468198
6.653391	0.145276	0.496019
6.693391	0.146658	0.522352
6.733391	0.147767	0.545247
6.773491	0.148414	0.562586
6.813491	0.148383	0.572305
6.853591	0.147454	0.572667
6.893591	0.145424	0.562515
6.933591	0.142149	0.541476
6.973691	0.137559	0.510067
7.013691	0.131682	0.469670
7.053791	0.124650	0.422396
7.093791	0.116689	0.370836
7.133791	0.108103	0.317754
7.173891	0.099233	0.265781
7.213891	0.090428	0.217148
7.253991	0.082006	0.173508
7.293991	0.074232	0.135864
7.333991	0.067297	0.104585
7.374091	0.061322	0.079511
7.414091	0.056355	0.060096
7.454191	0.052390	0.045561
7.494191	0.049375	0.035035
