Energy(eV)	C_p_DOS	Pt_d_DOS
-12.571371	0.000000	0.000000
-12.551371	0.000000	0.000000
-12.531371	0.000000	0.000000
-12.511371	0.000000	0.000000
-12.491371	0.000000	0.000000
-12.471371	0.000000	0.000000
-12.451371	0.000000	0.000000
-12.431371	0.000000	0.000000
-12.411271	0.000000	0.000000
-12.391271	0.000000	0.000000
-12.371271	0.000000	0.000000
-12.351271	0.000000	0.000000
-12.331271	0.000000	0.000000
-12.311271	0.000000	0.000000
-12.291271	0.000000	0.000000
-12.271271	0.000000	0.000000
-12.251271	0.000000	0.000000
-12.231271	0.000000	0.000000
-12.211171	0.000000	0.000000
-12.191171	0.000000	0.000000
-12.171171	0.000000	0.000000
-12.151171	0.000000	0.000000
-12.131171	0.000000	0.000000
-12.111171	0.000000	0.000000
-12.091171	0.000000	0.000000
-12.071171	0.000000	0.000000
-12.051171	0.000000	0.000000
-12.031171	0.000000	0.000000
-12.011071	0.000000	0.000000
-11.991071	0.000000	0.000000
-11.971071	0.000000	0.000000
-11.951071	0.000000	0.000000
-11.931071	0.000000	0.000000
-11.911071	0.000000	0.000000
-11.891071	0.000000	0.000000
-11.871071	0.000000	0.000000
-11.851071	0.000000	0.000000
-11.831071	0.000000	0.000000
-11.810971	0.000000	0.000000
-11.790971	0.000000	0.000000
-11.770971	0.000000	0.000000
-11.750971	0.000000	0.000000
-11.730971	0.000000	0.000000
-11.710971	0.000000	0.000000
-11.690971	0.000000	0.000000
-11.670971	0.000000	0.000000
-11.650971	0.000000	0.000000
-11.630971	0.000000	0.000000
-11.610871	0.000000	0.000000
-11.590871	0.000000	0.000000
-11.570871	0.000000	0.000000
-11.550871	0.000000	0.000000
-11.530871	0.000000	0.000000
-11.510871	0.000000	0.000000
-11.490871	0.000000	0.000000
-11.470871	0.000000	0.000000
-11.450871	0.000000	0.000000
-11.430871	0.000000	0.000000
-11.410771	0.000000	0.000000
-11.390771	0.000000	0.000000
-11.370771	0.000000	0.000000
-11.350771	0.000000	0.000000
-11.330771	0.000000	0.000000
-11.310771	0.000000	0.000000
-11.290771	0.000000	0.000000
-11.270771	0.000000	0.000000
-11.250771	0.000000	0.000000
-11.230771	0.000000	0.000000
-11.210671	0.000000	0.000000
-11.190671	0.000000	0.000000
-11.170671	0.000000	0.000000
-11.150671	0.000000	0.000000
-11.130671	0.000000	0.000000
-11.110671	0.000000	0.000000
-11.090671	0.000000	0.000000
-11.070671	0.000000	0.000000
-11.050671	0.000000	0.000000
-11.030671	0.000000	0.000000
-11.010571	0.000000	0.000000
-10.990571	0.000000	0.000000
-10.970571	0.000000	0.000000
-10.950571	0.000000	0.000000
-10.930571	0.000000	0.000000
-10.910571	0.000000	0.000000
-10.890571	0.000000	0.000000
-10.870571	0.000000	0.000000
-10.850571	0.000000	0.000000
-10.830571	0.000000	0.000000
-10.810471	0.000000	0.000000
-10.790471	0.000000	0.000000
-10.770471	0.000000	0.000000
-10.750471	0.000000	0.000000
-10.730471	0.000000	0.000000
-10.710471	0.000000	0.000000
-10.690471	0.000000	0.000000
-10.670471	0.000000	0.000000
-10.650471	0.000000	0.000000
-10.630471	0.000000	0.000000
-10.610371	0.000000	0.000000
-10.590371	0.000000	0.000000
-10.570371	0.000000	0.000000
-10.550371	0.000000	0.000000
-10.530371	0.000000	0.000000
-10.510371	0.000000	0.000000
-10.490371	0.000000	0.000000
-10.470371	0.000000	0.000000
-10.450371	0.000000	0.000000
-10.430371	0.000000	0.000000
-10.410271	0.000000	0.000000
-10.390271	0.000000	0.000000
-10.370271	0.000000	0.000000
-10.350271	0.000000	0.000000
-10.330271	0.000000	0.000000
-10.310271	0.000000	0.000000
-10.290271	0.000000	0.000000
-10.270271	0.000000	0.000000
-10.250271	0.000000	0.000000
-10.230271	0.000000	0.000000
-10.210171	0.000000	0.000000
-10.190171	0.000000	0.000000
-10.170171	0.000000	0.000000
-10.150171	0.000000	0.000000
-10.130171	0.000000	0.000000
