Energy(eV)	C_p_DOS	Pt_d_DOS
-14.364265	0.000000	0.000000
-14.344265	0.000000	0.000000
-14.324265	0.000000	0.000000
-14.304265	0.000000	0.000000
-14.284265	0.000000	0.000000
-14.264265	0.000000	0.000000
-14.244265	0.000000	0.000000
-14.224165	0.000000	0.000000
-14.204165	0.000000	0.000000
-14.184165	0.000000	0.000000
-14.164165	0.000000	0.000000
-14.144165	0.000000	0.000000
-14.124165	0.000000	0.000000
-14.104165	0.000000	0.000000
-14.084165	0.000000	0.000000
-14.064165	0.000000	0.000000
-14.044165	0.000000	0.000000
-14.024065	0.000000	0.000000
-14.004065	0.000000	0.000000
-13.984065	0.000000	0.000000
-13.964065	0.000000	0.000000
-13.944065	0.000000	0.000000
-13.924065	0.000000	0.000000
-13.904065	0.000000	0.000000
-13.884065	0.000000	0.000000
-13.864065	0.000000	0.000000
-13.844065	0.000000	0.000000
-13.823965	0.000000	0.000000
-13.803965	0.000000	0.000000
-13.783965	0.000000	0.000000
-13.763965	0.000000	0.000000
-13.743965	0.000000	0.000000
-13.723965	0.000000	0.000000
-13.703965	0.000000	0.000000
-13.683965	0.000000	0.000000
-13.663965	0.000000	0.000000
-13.643965	0.000000	0.000000
-13.623865	0.000000	0.000000
-13.603865	0.000000	0.000000
-13.583865	0.000000	0.000000
-13.563865	0.000000	0.000000
-13.543865	0.000000	0.000000
-13.523865	0.000000	0.000000
-13.503865	0.000000	0.000000
-13.483865	0.000000	0.000000
-13.463865	0.000000	0.000000
-13.443865	0.000000	0.000000
-13.423765	0.000000	0.000000
-13.403765	0.000000	0.000000
-13.383765	0.000000	0.000000
-13.363765	0.000000	0.000000
-13.343765	0.000000	0.000000
-13.323765	0.000000	0.000000
-13.303765	0.000000	0.000000
-13.283765	0.000000	0.000000
-13.263765	0.000000	0.000000
-13.243765	0.000000	0.000000
-13.223665	0.000000	0.000000
-13.203665	0.000000	0.000000
-13.183665	0.000000	0.000000
-13.163665	0.000000	0.000000
-13.143665	0.000000	0.000000
-13.123665	0.000000	0.000000
-13.103665	0.000000	0.000000
-13.083665	0.000000	0.000000
-13.063665	0.000000	0.000000
-13.043665	0.000000	0.000000
-13.023565	0.000000	0.000000
-13.003565	0.000000	0.000000
-12.983565	0.000000	0.000000
-12.963565	0.000000	0.000000
-12.943565	0.000000	0.000000
-12.923565	0.000000	0.000000
-12.903565	0.000000	0.000000
-12.883565	0.000000	0.000000
-12.863565	0.000000	0.000000
-12.843565	0.000000	0.000000
-12.823465	0.000000	0.000000
-12.803465	0.000000	0.000000
-12.783465	0.000000	0.000000
-12.763465	0.000000	0.000000
-12.743465	0.000000	0.000000
-12.723465	0.000000	0.000000
-12.703465	0.000000	0.000000
-12.683465	0.000000	0.000000
-12.663465	0.000000	0.000000
-12.643465	0.000000	0.000000
-12.623365	0.000000	0.000000
-12.603365	0.000000	0.000000
-12.583365	0.000000	0.000000
-12.563365	0.000000	0.000000
-12.543365	0.000000	0.000000
-12.523365	0.000000	0.000000
-12.503365	0.000000	0.000000
-12.483365	0.000000	0.000000
-12.463365	0.000000	0.000000
-12.443365	0.000000	0.000000
-12.423265	0.000000	0.000000
-12.403265	0.000000	0.000000
-12.383265	0.000000	0.000000
-12.363265	0.000000	0.000000
-12.343265	0.000000	0.000000
-12.323265	0.000000	0.000000
-12.303265	0.000000	0.000000
-12.283265	0.000000	0.000000
-12.263265	0.000000	0.000000
-12.243265	0.000000	0.000000
-12.223165	0.000000	0.000000
-12.203165	0.000000	0.000000
-12.183165	0.000000	0.000000
-12.163165	0.000000	0.000000
-12.143165	0.000000	0.000000
-12.123165	0.000000	0.000000
-12.103165	0.000000	0.000000
-12.083165	0.000000	0.000000
-12.063165	0.000000	0.000000
-12.043165	0.000000	0.000000
-12.023065	0.000000	0.000000
-12.003065	0.000000	0.000000
-11.983065	0.000000	0.000000
-11.963065	0.000000	0.000000
-11.943065	0.000000	0.000000
-11.923065	0.000000	0.000000
-11.903065	0.000000	0.000000
-11.883065	0.000000	0.000000
-11.863065	0.000000	0.000000
-11.843065	0.000000	0.000000
-11.822965	0.000000	0.000000
-11.802965	0.000000	0.000000
-11.782965	0.000000	0.000000
-11.762965	0.000004	0.000014
-11.742965	0.000022	0.000074
-11.722965	0.000081	0.000268
-11.702965	0.000173	0.000571
-11.682965	0.000353	0.001162
-11.662965	0.000690	0.002271
-11.642965	0.001298	0.004270
-11.622865	0.002348	0.007722
-11.602865	0.004087	0.013429
-11.582865	0.006839	0.022459
-11.562865	0.011006	0.036121
-11.542865	0.017033	0.055865
-11.522865	0.025350	0.083088
-11.502865	0.036278	0.118835
-11.482865	0.049923	0.163434
-11.462865	0.066060	0.216139
-11.442865	0.084054	0.274855
-11.422765	0.102835	0.336084
-11.402765	0.120972	0.395146
-11.382765	0.136829	0.446709
-11.362765	0.148804	0.485557
